ID,Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Dt_Cus_weekday,Dt_Cus_month,Dt_Cus_quarter,Dt_Cus_year,Membership_day,Total_children,Total_Mnt,Total_purchases,Total_accepted_cpm,Living_Status,Family_size,Age,Cluster No.
679,PhD,37633.0,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,3,9,3,2012,807,2,38,6,0,Together,4,57,3
7384,Master,39767.0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,6,7,3,2013,503,0,485,17,0,Together,2,63,1
5043,Basic,26997.0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,4,5,2,2012,939,0,434,13,0,Together,2,63,1
5267,Graduation,33986.0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,3,3,1,2013,632,1,44,5,0,Single,2,44,4
339,PhD,57091.0,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,4,11,4,2012,743,1,496,18,2,Together,3,42,1
2516,2n Cycle,46831.0,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,1,8,3,2013,487,2,78,7,0,Together,4,45,3
9010,Master,83151.0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,2,10,4,2013,430,0,2346,23,4,Together,2,42,0
378,Graduation,52531.0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,6,12,4,2012,706,0,794,21,0,Together,2,43,2
4808,Graduation,15759.0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,3,5,2,2013,576,0,17,4,0,Together,2,58,4
5068,Graduation,22804.0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,2,7,3,2013,493,1,26,5,0,Single,2,43,4
7628,2n Cycle,43050.0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,1,3,1,2014,263,1,76,8,0,Together,3,41,4
7128,PhD,42997.0,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,4,7,3,2013,512,2,15,4,0,Single,3,37,4
2811,PhD,48918.0,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,3,12,4,2014,2,2,62,7,0,Single,3,51,4
3551,Master,60033.0,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,5,3,1,2014,252,1,198,10,0,Together,3,60,4
1663,PhD,34043.0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,4,10,4,2013,407,1,49,5,0,Together,3,36,3
5543,Graduation,57811.0,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,0,6,2,2013,530,1,802,25,1,Together,3,48,1
1577,Graduation,78569.0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,2,2,1,2014,290,0,1736,15,2,Together,2,68,0
10641,Graduation,7500.0,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,3,12,4,2012,709,2,57,10,0,Single,3,36,3
5336,Master,157733.0,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,5,4,2,2013,609,1,59,2,0,Together,3,43,4
6024,Graduation,94384.0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,2,4,2,2013,612,0,2302,18,4,Together,2,61,0
1878,2n Cycle,23148.0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,1,2,1,2014,291,0,37,6,0,Together,2,29,4
3099,Graduation,44267.0,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,0,2,1,2013,649,2,310,16,0,Single,3,44,3
6055,Graduation,71626.0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,2,1,1,2012,1060,0,1305,19,1,Together,2,35,2
5841,Graduation,60894.0,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,4,6,2,2013,526,1,832,26,0,Together,3,48,1
3972,Graduation,50200.0,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,0,3,1,2013,642,2,401,19,0,Together,4,38,1
4394,PhD,81051.0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,4,5,2,2014,197,0,1501,23,2,Together,2,49,0
5758,Graduation,65169.0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,1,1,1,2014,326,0,1189,28,5,Together,2,32,0
6658,Graduation,59868.0,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,0,7,3,2013,502,1,1194,32,0,Together,3,42,1
4603,PhD,65695.0,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,4,1,1,2014,309,1,656,21,0,Together,3,54,1
8427,Master,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,4,11,4,2012,743,0,1540,23,0,Single,1,58,2
10260,Master,45143.0,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,0,8,3,2013,467,1,311,15,0,Together,3,49,3
7143,2n Cycle,74805.0,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,1,6,2,2013,543,1,820,26,0,Together,3,59,2
8789,2n Cycle,59060.0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,5,11,4,2014,35,1,274,14,0,Together,3,25,4
6197,PhD,27238.0,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,5,4,2,2013,595,2,57,9,0,Single,3,52,3
4554,Graduation,47009.0,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,3,1,1,2013,695,1,448,17,0,Together,3,49,1
4937,2n Cycle,46094.0,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,0,10,4,2014,61,2,44,5,0,Together,4,41,3
1920,Graduation,40321.0,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,0,7,3,2013,495,2,102,8,0,Together,4,42,3
8749,Graduation,37235.0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,3,1,1,2014,338,1,61,5,0,Together,3,30,4
1650,Master,81843.0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,0,4,2,2013,593,0,1643,27,0,Together,2,54,2
10377,Master,46692.0,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,3,6,2,2013,548,1,397,15,0,Together,3,56,1
9206,Graduation,77382.0,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,1,7,3,2014,158,1,1121,26,1,Together,3,46,2
10971,Graduation,37774.0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,4,3,1,2012,1002,2,473,16,2,Single,3,37,1
6398,Basic,18393.0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,5,3,1,2014,252,1,50,8,0,Together,3,40,4
9212,Master,72828.0,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,3,2,1,2013,660,1,1678,28,0,Together,3,52,1
7937,Graduation,24711.0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,4,4,2,2014,232,0,58,7,0,Together,2,32,4
839,PhD,45503.0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,2,9,3,2013,437,1,170,9,0,Together,3,39,3
4246,Master,6560.0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,3,12,4,2013,359,0,373,2,0,Single,1,32,4
158,PhD,71604.0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,6,11,4,2013,384,0,1196,17,2,Together,2,69,2
4832,Graduation,27244.0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,3,7,3,2014,156,1,101,8,0,Together,3,35,4
5621,Graduation,48752.0,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,2,12,4,2012,724,2,316,17,1,Together,4,45,1
1945,Graduation,71434.0,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,2,9,3,2013,444,1,1400,21,2,Together,3,52,2
5147,Graduation,90842.0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,0,7,3,2013,495,0,1424,27,0,Single,1,66,0
2535,Master,88097.0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,5,8,3,2012,840,1,844,20,4,Together,3,36,2
11039,Graduation,51948.0,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,1,9,3,2013,445,1,311,13,0,Together,3,39,1
9495,Graduation,71853.0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,0,8,3,2013,488,0,1149,17,0,Together,2,32,2
9635,Master,35876.0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,6,4,2,2014,230,0,129,8,0,Together,2,31,4
2173,Graduation,40049.0,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,2,10,4,2013,416,1,32,5,0,Single,2,62,4
942,Graduation,39660.0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,2,8,3,2012,850,1,299,14,1,Single,2,32,4
9386,Graduation,50127.0,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,3,5,2,2014,191,1,320,13,1,Together,3,52,4
5510,Master,43263.0,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,2,11,4,2012,745,1,441,16,0,Together,3,37,1
873,Master,62845.0,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,1,1,1,2012,1061,2,1178,28,2,Together,4,65,1
2253,Graduation,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,5,2,1,2013,658,0,85,6,0,Together,2,24,4
5181,Basic,24367.0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,2,3,1,2013,626,1,24,4,0,Single,2,32,4
979,Graduation,33249.0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,2,2,1,2013,654,1,112,8,0,Single,2,39,4
10390,2n Cycle,26887.0,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,2,10,4,2013,430,1,30,5,0,Together,3,55,3
4698,PhD,50150.0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,3,6,2,2013,534,0,410,16,0,Together,2,31,1
7793,Graduation,62061.0,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,5,8,3,2013,462,1,800,24,1,Together,3,38,1
1745,PhD,85696.0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,1,3,1,2013,641,0,1313,20,1,Single,1,52,0
10590,PhD,76542.0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,5,3,1,2013,616,0,1483,23,0,Together,2,58,2
5080,Graduation,70515.0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,0,10,4,2013,411,0,1258,17,1,Single,1,21,0
8369,Graduation,18227.0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,5,8,3,2012,847,1,28,4,0,Together,3,27,3
5232,Graduation,69139.0,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,0,1,1,2014,313,1,227,11,0,Together,3,49,4
2407,Graduation,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,1,9,3,2012,816,0,1555,20,2,Together,2,32,0
3834,Graduation,69627.0,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,6,3,1,2013,629,1,861,23,0,Single,2,52,2
7912,Graduation,38136.0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,0,4,2,2013,593,1,103,8,1,Together,3,36,3
7712,PhD,62159.0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,0,4,2,2014,222,0,634,19,0,Single,1,68,2
1065,Graduation,80695.0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,6,12,4,2013,342,0,1918,19,0,Single,1,51,0
7275,Master,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,2,4,2,2013,605,2,131,10,0,Single,3,43,3
1343,Graduation,58554.0,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,2,9,3,2012,801,2,586,22,0,Together,4,46,1
1384,Basic,17256.0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,5,11,4,2013,378,1,62,7,1,Together,3,22,4
9967,Graduation,53034.0,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,3,5,2,2013,555,2,447,22,0,Single,3,40,1
6181,2n Cycle,52203.0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,1,7,3,2012,858,0,939,27,0,Together,2,64,2
10507,2n Cycle,59601.0,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,3,7,3,2013,499,1,797,15,1,Single,2,37,4
2674,Master,75154.0,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,0,4,2,2012,971,1,1143,16,1,Single,2,56,2
2698,Graduation,47025.0,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,3,7,3,2013,513,1,415,17,0,Single,2,38,4
3231,Graduation,37971.0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,0,11,4,2013,376,1,30,5,0,Together,3,41,3
4096,Master,41335.0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,3,12,4,2013,345,1,187,12,0,Single,2,46,4
10476,Graduation,67267.0,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,1,5,2,2014,207,1,251,11,0,Together,3,56,4
5948,Graduation,57338.0,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,1,4,2,2014,221,1,237,12,0,Single,2,39,4
9140,2n Cycle,50523.0,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,2,12,4,2013,346,2,91,8,0,Together,4,54,3
10258,Master,35791.0,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,2,6,2,2013,549,3,35,6,0,Single,4,49,3
5675,PhD,50611.0,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,1,4,2,2012,970,1,493,22,1,Single,2,54,1
4743,PhD,56242.0,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,6,3,1,2013,643,1,971,28,0,Together,3,45,1
8805,Graduation,48904.0,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,6,2,1,2012,1028,1,371,17,0,Single,2,54,1
1542,Graduation,56243.0,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,0,12,4,2013,341,3,396,20,0,Single,4,39,1
6770,Graduation,21355.0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,1,8,3,2013,473,1,68,7,2,Together,3,29,4
8773,Master,57420.0,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,1,6,2,2013,529,1,322,15,1,Together,3,43,1
10475,Master,51381.5,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,4,1,1,2013,701,1,317,14,0,Together,3,44,3
10420,Master,46390.0,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,0,5,2,2014,215,1,222,10,0,Single,2,59,4
7514,2n Cycle,54342.0,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,3,3,1,2013,639,2,177,12,0,Together,4,58,3
2902,Graduation,51381.5,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,4,3,1,2012,1002,2,45,5,0,Together,4,56,3
4345,2n Cycle,51381.5,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,0,12,4,2014,5,2,21,4,0,Single,3,50,4
793,Graduation,20895.0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,6,6,2,2012,909,1,45,6,0,Together,3,41,3
10909,Graduation,92344.0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,2,1,1,2014,325,0,1899,20,2,Together,2,66,0
3769,PhD,51381.5,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,0,2,1,2014,306,1,42,5,0,Together,3,42,4
8702,2n Cycle,26907.0,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,1,8,3,2013,473,2,22,6,0,Together,4,38,3
4791,Graduation,44964.0,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,6,12,4,2012,720,2,41,5,0,Together,4,34,3
2963,Graduation,75507.0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,2,2,1,2014,304,0,1440,21,0,Together,2,35,2
8216,Master,53761.0,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,6,11,4,2013,391,2,325,17,0,Together,4,42,1
8140,Graduation,22682.0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,6,3,1,2013,636,1,95,10,0,Together,3,41,3
10146,PhD,38887.0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,0,2,1,2014,306,1,42,5,0,Together,3,42,4
5289,2n Cycle,41658.0,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,1,9,3,2012,816,2,72,6,0,Single,3,39,3
2587,PhD,29791.0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,3,5,2,2014,205,1,20,7,0,Together,3,42,4
4405,Master,63915.0,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,1,7,3,2013,494,2,789,23,0,Together,4,58,1
8663,Graduation,39996.0,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,3,5,2,2014,198,2,15,4,0,Single,3,40,4
2589,Graduation,26759.0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,2,7,3,2014,157,1,59,8,0,Single,2,42,4
3421,Master,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,6,4,2,2013,594,1,908,22,0,Single,2,46,2
10490,PhD,51039.0,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,4,10,4,2012,785,2,417,14,0,Together,4,45,1
4094,Graduation,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,5,8,3,2012,833,2,289,15,0,Together,4,53,1
9958,Graduation,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,5,3,1,2014,252,1,769,21,0,Together,3,42,1
2534,Graduation,37716.0,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,0,4,2,2014,229,1,188,10,0,Together,3,61,3
4188,Graduation,36864.0,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,0,8,3,2012,845,1,354,14,1,Single,2,57,1
6613,Master,44511.0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,0,12,4,2012,726,1,727,26,0,Together,3,44,1
10827,PhD,36947.0,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,6,7,3,2012,881,2,146,11,0,Together,4,47,3
5491,Master,47352.0,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,0,11,4,2013,397,1,319,16,0,Together,3,63,1
8402,Master,67087.0,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,1,12,4,2013,354,1,794,22,0,Together,3,61,1
8783,Graduation,57045.0,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,3,8,3,2012,849,1,454,18,0,Together,3,64,1
10010,PhD,36957.0,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,5,6,2,2012,910,2,152,11,1,Single,3,61,3
618,PhD,69389.0,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,4,9,3,2012,799,1,797,22,0,Together,3,37,1
9121,Graduation,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,0,5,2,2013,565,1,1690,16,4,Together,3,42,0
361,Master,43142.0,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,1,2,1,2014,291,2,20,4,0,Together,4,45,3
4310,Graduation,80589.0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,2,1,1,2014,318,0,1428,21,2,Together,2,70,0
2678,Graduation,34412.0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,2,2,1,2013,661,1,209,11,0,Single,2,24,4
6376,Graduation,57537.0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,6,10,4,2013,426,1,545,19,0,Single,2,35,2
524,Basic,22634.0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,2,1,1,2013,689,0,96,6,0,Together,2,48,4
10341,Graduation,51315.0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,6,2,1,2014,286,0,222,10,0,Together,2,66,4
5654,Graduation,36026.0,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,6,3,1,2014,265,3,61,7,0,Together,5,42,3
4098,Graduation,24639.0,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,1,1,1,2014,312,2,44,9,0,Together,4,41,3
5824,PhD,34578.0,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,1,11,4,2014,32,3,8,4,0,Together,5,42,3
7000,2n Cycle,65704.0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,6,10,4,2013,419,0,817,23,0,Single,1,42,0
2561,Graduation,63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,6,11,4,2012,755,1,1371,23,1,Single,2,48,2
5229,PhD,54132.0,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,6,2,1,2014,293,1,42,5,0,Together,3,45,4
4086,Graduation,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,4,12,4,2012,708,0,60,5,0,Together,2,55,3
2428,Graduation,28164.0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,4,4,2,2013,610,1,78,9,0,Together,3,44,3
8254,PhD,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,5,4,2,2013,602,1,23,4,0,Together,3,40,3
2836,PhD,43269.0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,0,9,3,2013,446,1,19,4,0,Together,3,42,3
8418,2n Cycle,38741.0,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,6,3,1,2014,251,2,61,7,0,Single,3,56,4
1362,Graduation,31907.0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,2,4,2,2013,612,0,449,14,0,Single,1,42,4
7152,Master,27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,5,5,2,2013,581,1,37,5,0,Together,3,31,3
10033,2n Cycle,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,3,2,1,2014,296,1,38,5,0,Single,2,41,4
9349,Graduation,92533.0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,3,12,4,2013,352,0,1131,23,2,Together,2,29,0
274,Graduation,34853.0,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,0,12,4,2013,348,2,34,7,0,Single,3,41,4
3388,Graduation,70844.0,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,2,10,4,2013,402,2,294,17,0,Single,3,47,1
922,2n Cycle,31086.0,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,4,4,2,2013,610,2,48,6,1,Together,4,35,3
8588,Graduation,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,5,8,3,2012,833,2,289,15,0,Together,4,53,1
2518,2n Cycle,20491.0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,4,1,1,2013,680,0,30,4,0,Together,2,28,4
574,Graduation,42523.0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,2,4,2,2014,227,0,125,7,0,Together,2,50,4
3220,Graduation,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,3,2,1,2013,660,1,156,9,0,Together,3,31,3
5967,Graduation,33402.0,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,3,7,3,2013,506,2,70,9,0,Together,4,62,3
1183,Master,36408.0,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,5,9,3,2013,441,2,22,4,0,Together,4,65,3
6856,Graduation,21645.0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,4,3,1,2012,1002,1,65,9,1,Together,3,35,3
4530,Master,78427.0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,2,10,4,2012,773,0,1930,23,2,Single,1,66,0
1553,Graduation,82657.0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,4,9,3,2013,435,0,2283,23,2,Together,2,68,0
4682,Graduation,51876.0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,1,10,4,2013,417,0,310,13,0,Together,2,56,4
8204,2n Cycle,78041.0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,6,12,4,2012,720,0,1319,18,0,Together,2,43,2
5221,Graduation,52852.0,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,3,1,1,2012,1059,1,879,26,1,Together,3,57,1
1232,PhD,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,4,10,4,2013,407,0,1244,17,0,Together,2,32,2
1927,2n Cycle,69401.0,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,6,3,1,2014,258,1,690,17,0,Together,3,41,1
5788,Graduation,46053.0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,6,2,1,2013,657,1,209,12,0,Together,3,42,3
6652,Graduation,77343.0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,5,9,3,2014,91,0,1134,17,0,Together,2,49,2
6246,Graduation,73892.0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,2,11,4,2013,388,0,1507,23,1,Single,1,61,0
5975,PhD,40304.0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,0,9,3,2013,432,1,57,6,0,Single,2,47,4
6875,PhD,32727.0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,1,8,3,2012,830,0,529,17,0,Together,2,49,1
4399,Graduation,68695.0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,2,6,2,2014,164,0,1091,16,0,Together,2,45,2
